STATION,NAME,DATE,Avg_Wind_Speed,Precipitation,Snowfall,TMAX,TMIN,Fog,Heavy_fog,Thunder,Ice_pellets,Hail,Glaze,Dust,Smoke,Blowing,High_winds,Mist,Drizzle,Freezing_dizzile, Rain,Freezing,Snow,Ice Fog,Rain
USW00094746,"WORCESTER, MA US",6/28/2010,11.41,0,0,86,71,1,,,,,,1,1,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",6/29/2010,11.41,0,0,82,60,1,,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",6/30/2010,11.18,0,0,71,53,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/1/2010,11.41,0,0,68,50,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/2/2010,10.29,0,0,77,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/3/2010,8.95,0,0,83,60,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/4/2010,12.53,0.01,0,87,69,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",7/5/2010,9.17,0,0,92,69,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/6/2010,8.95,0,0,96,77,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/7/2010,5.59,0,0,93,75,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/8/2010,7.83,0,0,86,70,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",7/9/2010,8.95,0,0,87,70,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/10/2010,5.82,1.15,0,84,67,1,1,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",7/11/2010,4.47,0,0,86,66,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/12/2010,7.16,0,0,86,66,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",7/13/2010,8.72,0.09,0,84,70,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",7/14/2010,5.59,0.09,0,76,67,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",7/15/2010,5.59,0,0,79,65,1,1,,,,,,,1,,1,,,,,,,
USW00094746,"WORCESTER, MA US",7/16/2010,9.62,0.31,0,87,65,1,1,1,,1,,1,1,1,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/17/2010,11.41,0,0,87,68,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",7/18/2010,11.63,0,0,84,67,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",7/19/2010,8.5,0,0,83,65,,,1,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",7/20/2010,5.37,0,0,79,68,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/21/2010,7.38,0.38,0,84,65,1,,1,,1,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",7/22/2010,11.41,0,0,79,61,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/23/2010,6.71,0.43,0,73,64,1,1,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",7/24/2010,7.16,0.08,0,85,70,1,1,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",7/25/2010,12.53,0.01,0,83,63,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",7/26/2010,11.63,0,0,80,58,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/27/2010,9.4,0,0,85,62,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/28/2010,12.3,0,0,84,66,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/29/2010,10.51,0.04,0,83,64,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",7/30/2010,6.93,0,0,76,61,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",7/31/2010,4.92,0,0,76,58,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/1/2010,6.04,0,0,78,56,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/2/2010,8.72,0,0,78,59,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/3/2010,14.32,0,0,82,64,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/4/2010,11.63,0,0,86,68,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",8/5/2010,9.62,0.05,0,82,71,1,,,,1,,,1,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/6/2010,10.51,0,0,81,61,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/7/2010,4.92,0,0,76,56,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/8/2010,10.51,0,0,83,59,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/9/2010,10.96,0.08,0,88,69,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/10/2010,4.92,0.02,0,86,68,1,,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/11/2010,5.82,0,0,85,65,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/12/2010,4.47,0.76,0,78,62,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/13/2010,4.47,0.14,0,76,59,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/14/2010,7.38,0,0,76,57,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/15/2010,9.17,0.06,0,73,60,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/16/2010,9.84,0.53,0,74,61,1,,1,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/17/2010,6.71,0,0,83,68,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",8/18/2010,5.37,0,0,79,64,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/19/2010,6.93,0.01,0,84,65,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/20/2010,9.4,0,0,79,63,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/21/2010,4.92,0,0,75,59,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/22/2010,8.5,1.44,0,66,59,1,,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/23/2010,14.09,0.67,0,62,58,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/24/2010,12.08,0.4,0,62,58,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/25/2010,11.18,0.2,0,66,58,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",8/26/2010,11.41,0,0,76,58,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/27/2010,9.84,0,0,73,55,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/28/2010,7.83,0,0,77,55,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/29/2010,10.07,0,0,88,62,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/30/2010,10.29,0,0,87,65,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/31/2010,10.07,0,0,91,71,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/1/2010,7.38,0,0,89,70,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/2/2010,8.95,0,0,90,71,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/3/2010,7.61,0.18,0,79,68,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/4/2010,14.76,0,0,76,58,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/5/2010,10.51,0,0,69,51,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/6/2010,8.72,0,0,73,51,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/7/2010,12.75,0,0,82,61,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/8/2010,12.08,0.07,0,78,57,1,,1,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/9/2010,13.42,0,0,64,55,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/10/2010,11.18,0,0,65,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/11/2010,7.61,0,0,72,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/12/2010,5.14,0,0,61,52,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/13/2010,6.04,0.43,0,66,53,1,,1,,1,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/14/2010,10.07,0,0,70,50,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",9/15/2010,11.18,0,0,64,47,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/16/2010,10.29,0.18,0,67,44,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/17/2010,7.61,0.02,0,66,57,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/18/2010,3.13,0,0,64,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/19/2010,7.38,0,0,74,52,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",9/20/2010,10.29,0,0,66,48,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/21/2010,11.18,0,0,67,42,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/22/2010,13.2,0,0,82,58,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/23/2010,6.26,0,0,73,58,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/24/2010,13.42,0,0,85,57,1,,,,,,1,1,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",9/25/2010,10.96,0,0,81,57,1,,,,,,,1,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",9/26/2010,7.61,0.01,0,69,52,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/27/2010,8.5,0.19,0,57,52,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/28/2010,11.18,0.78,0,71,56,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",9/29/2010,9.84,0,0,77,63,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",9/30/2010,13.87,0.41,0,73,62,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/1/2010,14.76,2.29,0,73,53,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/2/2010,10.07,0,0,62,46,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/3/2010,9.84,0.01,0,56,42,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/4/2010,12.97,0.14,0,54,44,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/5/2010,10.51,0.18,0,53,49,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/6/2010,7.38,1.44,0,54,49,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/7/2010,11.63,0.01,0,62,46,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/8/2010,11.86,0,0,68,44,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/9/2010,10.29,0,0,61,41,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/10/2010,10.07,0,0,62,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/11/2010,7.16,0,0,66,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/12/2010,8.05,0,0,62,43,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/13/2010,5.82,0,0,61,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/14/2010,5.14,0.4,0,55,40,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/15/2010,19.24,1.28,0,48,39,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/16/2010,18.79,0,0,53,40,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/17/2010,10.96,0,0,61,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/18/2010,11.41,0,0,55,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/19/2010,7.16,0,0,54,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/20/2010,7.38,0,0,56,39,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/21/2010,12.3,0.09,0,53,38,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/22/2010,12.97,0,0,44,34,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/23/2010,8.95,0,0,55,32,,,,,1,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",10/24/2010,2.46,0,0,48,40,,,,,1,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/25/2010,6.49,0.04,0,63,43,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/26/2010,10.29,0.02,0,73,61,1,1,,,,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/27/2010,13.87,0.3,0,69,59,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",10/28/2010,13.65,0,0,71,47,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",10/29/2010,13.65,0,0,52,38,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/30/2010,12.75,0,0,50,33,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/31/2010,12.53,0,0,51,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/1/2010,11.41,0,0,46,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/2/2010,8.05,0,0,45,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/3/2010,4.47,0,0,47,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/4/2010,7.38,1.18,0,45,33,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/5/2010,10.07,0.45,0,52,39,1,1,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/6/2010,5.82,0,0,46,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/7/2010,12.97,0,0,41,32,,,,,1,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/8/2010,18.34,0.72,0,43,32,1,,,,1,,,,,,,,,1,1,1,,
USW00094746,"WORCESTER, MA US",11/9/2010,13.2,0.04,0,49,39,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/10/2010,11.63,0.12,0,49,40,1,,,,1,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/11/2010,10.51,0,0,51,34,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/12/2010,8.5,0,0,57,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/13/2010,4.25,0,0,62,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/14/2010,6.71,0,0,52,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/15/2010,3.13,0,0,49,41,1,,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/16/2010,4.03,0.1,0,52,44,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/17/2010,16.78,1.34,0,59,43,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/18/2010,13.42,0,0,49,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/19/2010,8.28,0,0,40,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/20/2010,14.09,0,0,50,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/21/2010,6.04,0,0,36,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/22/2010,9.4,0.02,0,52,30,1,,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/23/2010,12.97,0,0,57,44,1,,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",11/24/2010,18.79,0,0,44,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/25/2010,8.95,0,0,36,26,,,,,1,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/26/2010,8.95,0.26,0,43,26,1,1,,,1,,,,1,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/27/2010,11.86,0,0,37,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/28/2010,10.29,0,0,41,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/29/2010,4.47,0,0,43,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/30/2010,7.16,0.03,0,44,32,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",12/1/2010,14.99,1.17,0,55,35,1,1,,,1,,,,1,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",12/2/2010,12.97,0,0,38,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/3/2010,11.41,0,0,34,27,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/4/2010,14.99,0,0,36,26,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/5/2010,10.74,0,0,31,23,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/6/2010,14.99,0,0,28,19,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/7/2010,18.12,0,0,30,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/8/2010,16.33,0,0,27,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/9/2010,12.3,0,0,23,11,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/10/2010,4.7,0,0,21,7,1,,,,,,,,,,1,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/11/2010,4.92,0,0,41,21,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/12/2010,12.08,2.36,0,53,29,1,1,,,1,,,,1,,,,,1,1,,,
USW00094746,"WORCESTER, MA US",12/13/2010,12.08,0.08,0,53,25,1,,,,1,,,,,,1,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/14/2010,13.65,0,0,25,12,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/15/2010,14.76,0,0,17,11,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/16/2010,8.28,0,0,29,14,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/17/2010,10.07,0,0,30,16,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/18/2010,6.93,0,0,34,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/19/2010,6.26,0,0,31,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/20/2010,14.76,0,0,25,19,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/21/2010,19.69,0.01,0.2,34,22,1,,,,,,,,,,1,,,1,,1,1,
USW00094746,"WORCESTER, MA US",12/22/2010,15.66,0.01,0.3,35,27,1,,,,,,,,,,1,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/23/2010,20.58,0.07,0.8,32,26,1,,,,,,,,,,1,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/24/2010,14.99,0,0,33,21,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/25/2010,6.93,0,0,28,16,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/26/2010,16.33,0.85,5.2,22,18,1,1,,,,,,,,,1,,,1,,1,1,
USW00094746,"WORCESTER, MA US",12/27/2010,30.42,0.6,7.5,27,13,1,1,,,,,,1,1,,,,,1,,1,1,
USW00094746,"WORCESTER, MA US",12/28/2010,21.25,0,0,31,12,,,,,,,,1,1,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/29/2010,10.74,0,0,34,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/30/2010,7.61,0,0,40,19,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",12/31/2010,10.51,0,0,49,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/1/2011,11.63,0,0,58,38,1,,,,,,,,,,1,,,,,,,
USW00094746,"WORCESTER, MA US",1/2/2011,9.62,0.03,0,47,29,1,1,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",1/3/2011,13.87,0,0,31,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/4/2011,9.4,0,0,35,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/5/2011,10.96,0,0,34,19,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/6/2011,4.92,0,0,28,15,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/7/2011,7.16,0.01,0.1,27,18,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/8/2011,7.38,0.17,2.5,26,20,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/9/2011,19.91,0,0,28,20,1,,,,,,,1,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/10/2011,16.11,0,0,29,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/11/2011,5.82,0,0,27,13,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/12/2011,23.71,1.58,21.1,25,20,1,1,,,,,,,1,,,,,,,1,1,
USW00094746,"WORCESTER, MA US",1/13/2011,16.55,0,0,26,15,1,,,,,,,1,1,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/14/2011,10.29,0,0,20,10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/15/2011,9.17,0.01,0.2,29,7,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/16/2011,14.32,0,0,29,13,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/17/2011,5.37,0,0,18,6,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/18/2011,8.95,0.82,3.6,33,12,1,1,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/19/2011,11.63,0,0,35,25,1,,,,,,,,,,1,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/20/2011,8.05,0,0,27,18,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/21/2011,12.75,0.46,6.2,25,15,1,1,,,,,,,,,,,,,,1,1,
USW00094746,"WORCESTER, MA US",1/22/2011,8.5,0,0,21,8,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/23/2011,10.29,0,0,18,0,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/24/2011,9.4,0,0,8,-9,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/25/2011,9.17,0.18,2.4,27,6,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/26/2011,7.83,0.13,1.3,26,18,1,1,,,,,,,,,1,,,,,1,1,
USW00094746,"WORCESTER, MA US",1/27/2011,13.65,0.71,11,30,19,1,1,,,,,,,,,,,,,,1,1,
USW00094746,"WORCESTER, MA US",1/28/2011,4.7,0,0,29,18,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/29/2011,7.38,0,0,32,19,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",1/30/2011,10.07,0,0,31,18,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/31/2011,5.82,0,0,24,8,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/1/2011,8.28,0.79,7.6,17,10,1,1,,,,,,,,,,,,1,1,1,,
USW00094746,"WORCESTER, MA US",2/2/2011,10.51,0.9,4.6,22,16,1,1,,,,,,,,,,,,1,1,1,,
USW00094746,"WORCESTER, MA US",2/3/2011,11.41,0,0,23,12,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/4/2011,10.07,0,0,30,9,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/5/2011,8.28,0.26,0,38,16,1,1,,,,,,,,,,,,1,1,1,,
USW00094746,"WORCESTER, MA US",2/6/2011,14.76,0.03,0,38,28,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/7/2011,7.83,0.06,0,37,26,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",2/8/2011,16.33,0.24,3.2,33,11,1,,,,,,,1,1,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",2/9/2011,14.76,0,0,25,6,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/10/2011,9.84,0,0,22,7,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/11/2011,8.5,0,0,24,5,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/12/2011,14.32,0,0,32,12,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/13/2011,11.41,0,0,34,14,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/14/2011,17.9,0,0,49,30,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/15/2011,17,0,0,30,14,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/16/2011,10.51,0,0,38,12,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/17/2011,10.07,0,0,55,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/18/2011,13.87,0.13,0,57,37,1,,,,,,,,,,1,,,1,,,,
USW00094746,"WORCESTER, MA US",2/19/2011,22.37,0,0,44,12,1,,,,,,,,,,1,,,,,1,,
USW00094746,"WORCESTER, MA US",2/20/2011,17.22,0,0,31,10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/21/2011,7.61,0.08,1.9,24,8,1,,,,,,,,,,1,,,,,1,,
